date,account_value
2022-05-05,76283.961146904
2022-05-06,74736.77106435395
2022-05-09,72679.91889531708
2022-05-10,72302.54532201386
2022-05-11,71412.94748265839
2022-05-12,73731.15572316742
2022-05-13,75980.64520604706
2022-05-16,75979.60940892792
2022-05-17,77176.18523748017
2022-05-18,73255.0621524582
2022-05-19,74106.28331334687
2022-05-20,73053.00251348114
2022-05-23,73071.88069493866
2022-05-24,74260.17721898652
2022-05-25,75302.44210393525
2022-05-26,78458.46874578095
2022-05-27,80332.11272008515
2022-05-31,78998.63182408905
2022-06-01,76020.01770360566
2022-06-02,78286.72518498993
2022-06-03,76756.61394460297
2022-06-06,77115.23979146576
2022-06-07,77386.12670476532
2022-06-08,76280.10338170624
2022-06-09,74696.83890111542
2022-06-10,72589.08941991425
2022-06-13,70796.47771794892
2022-06-14,70222.82868154145
2022-06-15,70865.69897420502
2022-06-16,69336.40710408783
2022-06-17,69510.23881108857
2022-06-21,70572.5822330246
2022-06-22,71391.18572957611
2022-06-23,74846.08073003388
2022-06-24,76110.94594915009
2022-06-27,75994.82840688324
2022-06-28,74352.22720296479
2022-06-29,75664.56922109223
2022-06-30,74581.71248967743
2022-07-01,75626.67209203339
2022-07-05,77180.04089315033
2022-07-06,78647.1309200058
2022-07-07,79618.86940343476
2022-07-08,78980.44232137299
2022-07-11,77940.94039495087
2022-07-12,77097.7585674057
2022-07-13,78045.86778600312
2022-07-14,78728.9523578415
2022-07-15,79723.15302236176
2022-07-18,78116.40079457856
2022-07-19,80797.24185140229
2022-07-20,81506.39192159272
2022-07-21,82705.92048223114
2022-07-22,82368.35252721405
2022-07-25,80390.32128865815
2022-07-26,79926.40927465058
2022-07-27,81693.87145574189
2022-07-28,84058.20115239716
2022-07-29,83910.32173879242
2022-08-01,84141.65067250824
2022-08-02,84186.25825460053
2022-08-03,84792.9199863205
2022-08-04,84700.23863561249
2022-08-05,85106.1812854538
2022-08-08,85230.8419910202
2022-08-09,83688.31261785126
2022-08-10,85036.84271199799
2022-08-11,84643.67839772797
2022-08-12,85376.36171681977
2022-08-15,85219.15277059174
2022-08-16,84646.38149602509
2022-08-17,83895.65236623383
2022-08-18,83532.98896367646
2022-08-19,83420.81904943085
2022-08-22,81127.96047933197
2022-08-23,80713.07283742524
2022-08-24,80527.59093816376
2022-08-25,81750.54871327973
2022-08-26,78683.63880879975
2022-08-29,78971.02077443695
2022-08-30,78542.98101384735
2022-08-31,78347.59999044037
2022-09-01,79160.1882587204
2022-09-02,78311.95022161103
2022-09-06,78399.07370336152
2022-09-07,80747.55839498139
2022-09-08,82037.90291173554
2022-09-09,82485.53247792817
2022-09-12,83131.20935018158
2022-09-13,78535.44959218598
2022-09-14,78152.40047414399
2022-09-15,78050.09011800385
2022-09-16,77609.23113591767
2022-09-19,77435.3739543686
2022-09-20,77624.29124791718
2022-09-21,76820.181434227
2022-09-22,75963.78930242157
2022-09-23,76445.06081731415
2022-09-26,76489.23908574677
